# file...... EOL_1_2_V.csv
# date...... Tue Jan 24 15:06:23 2017
# user...... D3P313
# host...... (null)
# target.... node 18756
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-09-01 04:24:00 PDT,+5681.96,-3872.87,-6118.48,-2860.53,+554.027,+6776.86
2000-09-01 04:25:00 PDT,+5690.01,-3873.24,-6116.27,-2865.8,+557.686,+6774.15
2000-09-01 04:26:00 PDT,+5682.54,-3876.22,-6121.85,-2868.26,+553.776,+6772.81
2000-09-01 04:27:00 PDT,+5674.18,-3879.99,-6125.49,-2873.59,+550.334,+6770.18
2000-09-01 04:28:00 PDT,+5662.94,-3887.95,-6133.28,-2889.04,+542.349,+6766.94
2000-09-01 04:29:00 PDT,+5656.68,-3889.82,-6136.7,-2894.91,+539.416,+6764.13
2000-09-01 04:30:00 PDT,+5656.11,-3889.64,-6132.87,-2884.57,+545.811,+6763.84
2000-09-01 04:31:00 PDT,+5650.98,-3890.27,-6135.16,-2883.4,+542.958,+6768.65
2000-09-01 04:32:00 PDT,+5647.58,-3893.13,-6137.24,-2892.44,+539.944,+6767.38
2000-09-01 04:33:00 PDT,+5644.99,-3894.16,-6138.71,-2890.85,+539.239,+6768.24
2000-09-01 04:34:00 PDT,+5646.44,-3893.74,-6141.44,-2901.29,+531.372,+6768.98
2000-09-01 04:35:00 PDT,+5635.65,-3897.6,-6145.64,-2901.92,+528.389,+6765.35
2000-09-01 04:36:00 PDT,+5644.94,-3897.39,-6142.09,-2909.2,+534.819,+6758.71
2000-09-01 04:37:00 PDT,+5645.04,-3896.31,-6144.42,-2916.36,+534.62,+6758
2000-09-01 04:38:00 PDT,+5644.63,-3893.07,-6137.75,-2900.89,+538.806,+6760.14
2000-09-01 04:39:00 PDT,+5648.71,-3901.49,-6141.3,-2921.99,+545.024,+6747.83
2000-09-01 04:40:00 PDT,+5647.38,-3895.69,-6139.84,-2904.64,+544.15,+6754.48
2000-09-01 04:41:00 PDT,+5637.81,-3894.88,-6141.66,-2897.32,+542.582,+6757.38
2000-09-01 04:42:00 PDT,+5639,-3888.21,-6141.29,-2882.42,+539.701,+6767.46
2000-09-01 04:43:00 PDT,+5629.44,-3893.09,-6142.7,-2882.12,+543.658,+6761.79
2000-09-01 04:44:00 PDT,+5626.81,-3899.62,-6142.73,-2891.8,+550.099,+6752.37
2000-09-01 04:45:00 PDT,+5622.46,-3896.29,-6146.23,-2885.32,+544.027,+6759.27
2000-09-01 04:46:00 PDT,+5638.19,-3884.15,-6142.32,-2873.76,+545.112,+6770.38
2000-09-01 04:47:00 PDT,+5624.16,-3887.48,-6146.18,-2871.28,+544.045,+6769.23
2000-09-01 04:48:00 PDT,+5617.92,-3887.25,-6146.1,-2867.73,+543.284,+6770.75
2000-09-01 04:49:00 PDT,+5609.82,-3887.33,-6151,-2868.58,+533.898,+6775.31
2000-09-01 04:50:00 PDT,+5600.05,-3892.26,-6155.66,-2862.53,+524.985,+6781.18
2000-09-01 04:51:00 PDT,+5579.84,-3898.22,-6159.67,-2862.45,+520.1,+6779.07
2000-09-01 04:52:00 PDT,+5614,-3918.24,-6158.49,-2855.38,+516.535,+6784.55
2000-09-01 04:53:00 PDT,+5621.83,-3915.05,-6154.8,-2853.91,+522.983,+6782.51
2000-09-01 04:54:00 PDT,+5624.52,-3920.1,-6147.65,-2852.65,+540.855,+6769.87
2000-09-01 04:55:00 PDT,+5628.44,-3924.84,-6143.34,-2861.34,+551.913,+6758.69
2000-09-01 04:56:00 PDT,+5632.53,-3927.62,-6142.48,-2868.39,+556.229,+6754.97
2000-09-01 04:57:00 PDT,+5626.23,-3929.8,-6141.35,-2860.48,+562.988,+6751.26
2000-09-01 04:58:00 PDT,+5635.77,-3922.18,-6134.01,-2840,+572.633,+6755.14
2000-09-01 04:59:00 PDT,+5641.36,-3921.25,-6134.5,-2848.65,+568.232,+6757.48
2000-09-01 05:00:00 PDT,+5637.65,-3920.94,-6136.7,-2848,+564.188,+6758.89
2000-09-01 05:01:00 PDT,+5639.95,-3918.29,-6135,-2840.41,+565.693,+6761.04
2000-09-01 05:02:00 PDT,+5640.86,-3910.09,-6135.67,-2825.45,+556.141,+6775.11
2000-09-01 05:03:00 PDT,+5648.98,-3906.62,-6132.22,-2821.94,+558.72,+6776.71
2000-09-01 05:04:00 PDT,+5651.28,-3903.64,-6126.98,-2811.86,+560.569,+6779.13
2000-09-01 05:05:00 PDT,+5653.23,-3904.45,-6125.6,-2811.75,+562.357,+6779.33
2000-09-01 05:06:00 PDT,+5645.4,-3907.86,-6129.81,-2815.93,+555.184,+6779.71
2000-09-01 05:07:00 PDT,+5661.46,-3900.5,-6122.08,-2809.67,+563.812,+6780.85
2000-09-01 05:08:00 PDT,+5673.53,-3895.81,-6116.71,-2803.52,+569.239,+6783.1
2000-09-01 05:09:00 PDT,+5676.13,-3895.72,-6152.75,-2826.19,+569.832,+6781.23
2000-09-01 05:10:00 PDT,+5676.2,-3895.25,-6151.69,-2824.36,+572.565,+6782.35
2000-09-01 05:11:00 PDT,+5671.46,-3895.12,-6151.9,-2817.94,+570.633,+6782.57
2000-09-01 05:12:00 PDT,+5679.55,-3892.82,-6146.25,-2819.87,+577.623,+6776.57
2000-09-01 05:13:00 PDT,+5676.85,-3901.02,-6145.24,-2831.47,+590.64,+6762.79
2000-09-01 05:14:00 PDT,+5682.89,-3901.01,-6140.47,-2833.95,+600.823,+6755
2000-09-01 05:15:00 PDT,+5685.83,-3896.66,-6139.63,-2827.99,+596.993,+6759.97
2000-09-01 05:16:00 PDT,+5677.26,-3900.94,-6142.91,-2831.97,+595.239,+6759.44
2000-09-01 05:17:00 PDT,+5665.58,-3914.21,-6146.41,-2846.86,+603.395,+6743.28
2000-09-01 05:18:00 PDT,+5669.78,-3913.08,-6139.34,-2840.28,+610.71,+6741.45
2000-09-01 05:19:00 PDT,+5678.48,-3908.8,-6135.17,-2830.78,+617.239,+6745.22
2000-09-01 05:20:00 PDT,+5683.33,-3909.56,-6134.11,-2831.53,+622.023,+6742.27
2000-09-01 05:21:00 PDT,+5675.82,-3911.17,-6137.02,-2832.47,+613.041,+6746.68
2000-09-01 05:22:00 PDT,+5679.11,-3908.15,-6130.15,-2811.95,+624.305,+6746.46
2000-09-01 05:23:00 PDT,+5679.52,-3899.84,-6127.99,-2792,+619.384,+6758.02
2000-09-01 05:24:00 PDT,+5671.77,-3899.84,-6131.03,-2785,+618.612,+6757.41
2000-09-01 05:25:00 PDT,+5677.87,-3901.6,-6128.86,-2790.96,+624.89,+6752.63
2000-09-01 05:26:00 PDT,+5678.42,-3902.78,-6128.33,-2785.22,+629.609,+6755.27
2000-09-01 05:27:00 PDT,+5678.04,-3905.69,-6131.99,-2792.57,+625.51,+6752.87
2000-09-01 05:28:00 PDT,+5671.59,-3912.36,-6132.15,-2799.78,+631.413,+6746.42
2000-09-01 05:29:00 PDT,+5676.11,-3913.48,-6133.58,-2809.23,+632.278,+6745.05
2000-09-01 05:30:00 PDT,+5675.62,-3916.28,-6133.23,-2817.29,+635.359,+6739.31
2000-09-01 05:31:00 PDT,+5670.07,-3916.6,-6135.67,-2807.57,+630.355,+6744.91
2000-09-01 05:32:00 PDT,+5661.92,-3917.54,-6136.19,-2802.66,+626.608,+6747.43
2000-09-01 05:33:00 PDT,+5665.59,-3909.92,-6134.63,-2787.82,+619.082,+6759.64
2000-09-01 05:34:00 PDT,+5671.59,-3905.72,-6129.64,-2776.48,+624.371,+6762.59
2000-09-01 05:35:00 PDT,+5673.18,-3901.81,-6128.4,-2773.03,+623.102,+6765.66
2000-09-01 05:36:00 PDT,+5683.02,-3902.19,-6124.6,-2782.79,+627.116,+6759.65
2000-09-01 05:37:00 PDT,+5686.62,-3896.71,-6124.2,-2773.02,+625.629,+6766.69
2000-09-01 05:38:00 PDT,+5680.38,-3889.04,-6164.15,-2775.03,+610.925,+6780.98
2000-09-01 05:39:00 PDT,+5673.67,-3890.48,-6162.31,-2768.54,+614.886,+6780.01
2000-09-01 05:40:00 PDT,+5667.6,-3888.47,-6162.71,-2758.69,+613.082,+6782.67
2000-09-01 05:41:00 PDT,+5667.18,-3883.99,-6164.72,-2752.82,+604.451,+6789.44
2000-09-01 05:42:00 PDT,+5674.75,-3883.27,-6166.08,-2757.43,+602.095,+6789.22
2000-09-01 05:43:00 PDT,+5675.09,-3881.7,-6165.6,-2755.08,+605.489,+6789.02
2000-09-01 05:44:00 PDT,+5667.55,-3873.03,-6168.16,-2735.4,+589.605,+6806.27
2000-09-01 05:45:00 PDT,+5671.34,-3871.49,-6166.09,-2729.11,+593.131,+6806.46
2000-09-01 05:46:00 PDT,+5674.52,-3871.35,-6167.1,-2730.29,+592.002,+6806.24
2000-09-01 05:47:00 PDT,+5663.73,-3879.29,-6172.68,-2738.65,+588.59,+6802.3
2000-09-01 05:48:00 PDT,+5670.76,-3876.73,-6174.15,-2741.29,+582.279,+6807.1
2000-09-01 05:49:00 PDT,+5659.87,-3881.9,-6180.45,-2749.31,+573.687,+6805.34
2000-09-01 05:50:00 PDT,+5662.52,-3890.76,-6182.9,-2767.5,+580.266,+6791.76
2000-09-01 05:51:00 PDT,+5639.47,-3898.42,-6193.27,-2768.94,+567.596,+6794.22
2000-09-01 05:52:00 PDT,+5668.97,-3922.39,-6193.21,-2763.6,+566.83,+6796.89
2000-09-01 05:53:00 PDT,+5668.09,-3919.98,-6196.63,-2761.73,+559.773,+6804.12
2000-09-01 05:54:00 PDT,+5664.01,-3929.71,-6200.22,-2783.15,+563.263,+6791.37
2000-09-01 05:55:00 PDT,+5660.44,-3932.2,-6199.42,-2785.66,+566.398,+6787.89
2000-09-01 05:56:00 PDT,+5660.96,-3932.92,-6197.59,-2786.13,+569.647,+6783.44
2000-09-01 05:57:00 PDT,+5653.41,-3936.8,-6199.05,-2786.15,+570.36,+6781.91
2000-09-01 05:58:00 PDT,+5641.19,-3944.71,-6202.75,-2793.93,+569.859,+6773.97
2000-09-01 05:59:00 PDT,+5642,-3940.72,-6199.33,-2785.7,+572.328,+6772.95
2000-09-01 06:00:00 PDT,+5648.38,-3941.01,-6193.5,-2787.49,+581.203,+6770.34
2000-09-01 06:01:00 PDT,+5657.22,-3940.41,-6187.57,-2786.22,+593.132,+6765.65
2000-09-01 06:02:00 PDT,+5659.5,-3942.01,-6184.61,-2792.01,+597.221,+6760.54
2000-09-01 06:03:00 PDT,+5682.71,-3934.05,-6174.91,-2789.75,+611.647,+6756
2000-09-01 06:04:00 PDT,+5677.21,-3930.02,-6178.38,-2786.21,+605.949,+6759.18
2000-09-01 06:05:00 PDT,+5671.63,-3933.14,-6181.57,-2795.14,+603.681,+6756.59
2000-09-01 06:06:00 PDT,+5659.98,-3936.31,-6186.95,-2795.17,+599.557,+6754.73
2000-09-01 06:07:00 PDT,+5675.92,-3934.96,-6180.5,-2797.25,+609.876,+6750.37
2000-09-01 06:08:00 PDT,+5685.17,-3932.43,-6176.35,-2795.7,+615.626,+6750.92
2000-09-01 06:09:00 PDT,+5679.14,-3932.31,-6178.44,-2790.8,+611.548,+6753.91
2000-09-01 06:10:00 PDT,+5680.39,-3918.66,-6172.93,-2760.22,+609.675,+6770.49
2000-09-01 06:11:00 PDT,+5675.18,-3922.42,-6172.34,-2762.93,+617.975,+6763.04
2000-09-01 06:12:00 PDT,+5673.26,-3923,-6174.11,-2766.52,+616.623,+6762.72
2000-09-01 06:13:00 PDT,+5674.39,-3922.57,-6174.41,-2763.73,+616.603,+6763.43
2000-09-01 06:14:00 PDT,+5673.59,-3922.25,-6172.19,-2759.04,+618.785,+6762.7
2000-09-01 06:15:00 PDT,+5664.1,-3925.33,-6176.09,-2767.64,+614.17,+6761.8
2000-09-01 06:16:00 PDT,+5654.44,-3931.86,-6178.72,-2775.83,+619.863,+6751.95
2000-09-01 06:17:00 PDT,+5663.81,-3934.42,-6178.39,-2789.3,+625.392,+6744.38
2000-09-01 06:18:00 PDT,+5660.84,-3935.09,-6179.85,-2793.75,+617.39,+6744.97
2000-09-01 06:19:00 PDT,+5660.46,-3934.49,-6176.85,-2789.82,+622.337,+6740.07
2000-09-01 06:20:00 PDT,+5666.99,-3939.7,-6179.09,-2812.07,+621.879,+6733.73
2000-09-01 06:21:00 PDT,+5654.7,-3941.38,-6182.79,-2808.95,+619.419,+6735.75
2000-09-01 06:22:00 PDT,+5663.76,-3938.57,-6177.3,-2805.94,+630.619,+6732.47
2000-09-01 06:23:00 PDT,+5676.86,-3932.87,-6171.5,-2807.7,+632.725,+6734.17
2000-09-01 06:24:00 PDT,+5680.6,-3933.43,-6173.47,-2817.83,+625.562,+6736.58
2000-09-01 06:25:00 PDT,+5681.42,-3940.17,-6174.31,-2833.04,+630.09,+6727.16
2000-09-01 06:26:00 PDT,+5692.37,-3939.74,-6170.78,-2839.12,+640.808,+6721.56
2000-09-01 06:27:00 PDT,+5679.85,-3946.19,-6177.93,-2845.75,+634.774,+6717.27
2000-09-01 06:28:00 PDT,+5669.49,-3948.35,-6183.36,-2847.64,+627.517,+6719.28
2000-09-01 06:29:00 PDT,+5678.61,-3942.47,-6183.55,-2845.88,+624.771,+6726.64
2000-09-01 06:30:00 PDT,+5683.68,-3937.71,-6180.87,-2829.3,+627.763,+6732.55
2000-09-01 06:31:00 PDT,+5673.8,-3940.21,-6179.61,-2824.81,+631.18,+6726.46
2000-09-01 06:32:00 PDT,+5670.88,-3938.13,-6181.81,-2825.6,+621.11,+6732.55
2000-09-01 06:33:00 PDT,+5668.08,-3943.03,-6176.8,-2827.44,+631.748,+6720.97
2000-09-01 06:34:00 PDT,+5670.47,-3942.53,-6178.31,-2833.65,+627.246,+6719.69
2000-09-01 06:35:00 PDT,+5683.61,-3934.91,-6174.38,-2831.95,+628.001,+6724.64
2000-09-01 06:36:00 PDT,+5675.09,-3942.3,-6180.09,-2843.41,+627.833,+6716.26
2000-09-01 06:37:00 PDT,+5663.84,-3943.49,-6182.22,-2839.81,+629.709,+6713.74
2000-09-01 06:38:00 PDT,+5671.84,-3941.1,-6179.75,-2839.74,+630.221,+6716.1
2000-09-01 06:39:00 PDT,+5675.58,-3945.34,-6175.57,-2847.08,+640.27,+6707.44
2000-09-01 06:40:00 PDT,+5671.22,-3949.25,-6174.14,-2844.48,+645.854,+6701.1
2000-09-01 06:41:00 PDT,+5658,-3953.28,-6180.85,-2851.17,+637.739,+6701.06
2000-09-01 06:42:00 PDT,+5654.5,-3954.34,-6184.9,-2848.09,+636.829,+6704.42
2000-09-01 06:43:00 PDT,+5654.6,-3951.57,-6183.34,-2842.93,+635.125,+6708.88
2000-09-01 06:44:00 PDT,+5652.79,-3958.54,-6182.3,-2853.33,+642.547,+6700.08
2000-09-01 06:45:00 PDT,+5660.14,-3955.41,-6184.35,-2856.7,+639.256,+6704.62
2000-09-01 06:46:00 PDT,+5664.77,-3952.64,-6180.8,-2850.16,+637.836,+6709.48
2000-09-01 06:47:00 PDT,+5677.94,-3949.68,-6177,-2849.39,+644.518,+6709.19
2000-09-01 06:48:00 PDT,+5679.95,-3944.99,-6174.87,-2836.31,+640.007,+6719.28
2000-09-01 06:49:00 PDT,+5679.34,-3943.4,-6177.02,-2832.48,+633.673,+6724.51
2000-09-01 06:50:00 PDT,+5678.35,-3950.94,-6180.76,-2847.49,+632.26,+6718.65
2000-09-01 06:51:00 PDT,+5673.59,-3953.19,-6181.95,-2845.08,+634.963,+6718.11
2000-09-01 06:52:00 PDT,+5658.95,-3953.78,-6187.13,-2840.25,+627.472,+6721.03
2000-09-01 06:53:00 PDT,+5646.67,-3954.67,-6198.9,-2849.56,+606.831,+6731.47
2000-09-01 06:54:00 PDT,+5662.11,-3954.13,-6192.74,-2852.96,+615.696,+6727.12
2000-09-01 06:55:00 PDT,+5670.91,-3948.92,-6190.01,-2846.28,+615.495,+6732.14
2000-09-01 06:56:00 PDT,+5670.67,-3950.11,-6185.1,-2836.33,+622.59,+6731.65
2000-09-01 06:57:00 PDT,+5667.45,-3950.17,-6182.73,-2823.09,+626.244,+6732.46
2000-09-01 06:58:00 PDT,+5662.07,-3947.32,-6182.31,-2812.15,+621.915,+6739.55
2000-09-01 06:59:00 PDT,+5676.29,-3940.9,-6178,-2808.73,+621.661,+6744.2
2000-09-01 07:00:00 PDT,+5682.15,-3937.19,-6176.42,-2804.6,+622.073,+6746.77
2000-09-01 07:01:00 PDT,+5672.22,-3935.23,-6183.3,-2800.96,+609.671,+6753.81
2000-09-01 07:02:00 PDT,+5680.49,-3932.06,-6181.12,-2796.32,+608.517,+6759.38
2000-09-01 07:03:00 PDT,+5676.51,-3934.1,-6182.42,-2799.09,+608.85,+6759.21
2000-09-01 07:04:00 PDT,+5671.17,-3933.55,-6179.6,-2790.89,+614.515,+6755.85
2000-09-01 07:05:00 PDT,+5688.58,-3930.95,-6173.28,-2793.94,+627.26,+6747.7
2000-09-01 07:06:00 PDT,+5682.92,-3931.87,-6178.61,-2798.46,+621.667,+6750.02
2000-09-01 07:07:00 PDT,+5687.48,-3934.55,-6178.09,-2810.47,+625.717,+6745
2000-09-01 07:08:00 PDT,+5695.9,-3930.26,-6173.12,-2809.22,+632.816,+6743.14
2000-09-01 07:09:00 PDT,+5691.81,-3928.34,-6174.41,-2808.06,+624.348,+6748.77
2000-09-01 07:10:00 PDT,+5692.81,-3926.21,-6168.98,-2793.86,+627.925,+6752.6
2000-09-01 07:11:00 PDT,+5688.59,-3930.74,-6172.26,-2804.5,+625.238,+6749.63
2000-09-01 07:12:00 PDT,+5691.51,-3935.85,-6170.63,-2813.33,+636.508,+6738.46
2000-09-01 07:13:00 PDT,+5693.27,-3939.79,-6169.31,-2818.44,+641.39,+6732.3
2000-09-01 07:14:00 PDT,+5689.85,-3941.93,-6170.27,-2824.51,+642.145,+6728.3
2000-09-01 07:15:00 PDT,+5684.55,-3941.41,-6169.61,-2818.56,+640.428,+6729.03
2000-09-01 07:16:00 PDT,+5681.72,-3942.27,-6173.88,-2828.17,+634.12,+6728.75
2000-09-01 07:17:00 PDT,+5680.16,-3945.07,-6172.24,-2827.59,+635.289,+6723.4
2000-09-01 07:18:00 PDT,+5679.43,-3947.05,-6171.01,-2829.73,+637.552,+6720.63
2000-09-01 07:19:00 PDT,+5679.67,-3944.36,-6171.14,-2829.18,+635.354,+6721.93
2000-09-01 07:20:00 PDT,+5679.28,-3941.23,-6167.48,-2819.73,+639.129,+6722.87
2000-09-01 07:21:00 PDT,+5683.01,-3938.41,-6166.37,-2823.45,+642.828,+6721.81
2000-09-01 07:22:00 PDT,+5684.81,-3935.39,-6167.94,-2819.81,+636.647,+6728.41
2000-09-01 07:23:00 PDT,+5675.5,-3938.63,-6172.46,-2823.67,+627.636,+6729.96
2000-09-01 07:24:00 PDT,+5682.54,-3935.88,-6168.87,-2819.55,+628.749,+6731.78
2000-09-01 07:25:00 PDT,+5690.9,-3938.26,-6164.02,-2823.29,+640.085,+6725.66
2000-09-01 07:26:00 PDT,+5684.19,-3934.35,-6162.61,-2808.81,+636.46,+6732.94
2000-09-01 07:27:00 PDT,+5680.97,-3932.54,-6163.52,-2802.76,+629.868,+6737.52
2000-09-01 07:28:00 PDT,+5676.94,-3925.39,-6163.11,-2788.98,+623.032,+6748.86
2000-09-01 07:29:00 PDT,+5691.87,-3920.01,-6156.13,-2780.71,+630.816,+6750.99
2000-09-01 07:30:00 PDT,+5689.92,-3917.17,-6154.67,-2772.11,+627.378,+6757.16
2000-09-01 07:31:00 PDT,+5689.43,-3919.77,-6157.71,-2782.8,+623.933,+6756.51
2000-09-01 07:32:00 PDT,+5695.29,-3915.39,-6153.88,-2776.13,+628.919,+6755.01
2000-09-01 07:33:00 PDT,+5699.58,-3911.4,-6152.42,-2774.13,+626.525,+6759.28
2000-09-01 07:34:00 PDT,+5694.62,-3917.94,-6158.51,-2788.12,+619.614,+6755.97
2000-09-01 07:35:00 PDT,+5695.26,-3913.62,-6153.04,-2773.62,+619.326,+6758.65
2000-09-01 07:36:00 PDT,+5693.76,-3912.39,-6152.13,-2771.98,+617.715,+6760.07
2000-09-01 07:37:00 PDT,+5678.95,-3915.52,-6161.01,-2779.47,+605.398,+6764.47
2000-09-01 07:38:00 PDT,+5682.22,-3916.3,-6157.34,-2780.19,+613.124,+6759.21
2000-09-01 07:39:00 PDT,+5681.9,-3913.65,-6160.89,-2779.6,+607.007,+6766.83
2000-09-01 07:40:00 PDT,+5672.57,-3920.08,-6173.19,-2800.82,+599.512,+6762.64
2000-09-01 07:41:00 PDT,+5677.14,-3913.73,-6172.94,-2794.83,+593.505,+6768.41
2000-09-01 07:42:00 PDT,+5677.75,-3915.81,-6174.86,-2801.15,+593.172,+6766.28
2000-09-01 07:43:00 PDT,+5670.14,-3916.23,-6176.52,-2801.37,+594.284,+6765.61
2000-09-01 07:44:00 PDT,+5677.96,-3912.53,-6175.23,-2790.05,+587.808,+6777.5
2000-09-01 07:45:00 PDT,+5674.97,-3919.26,-6176.35,-2803.35,+591.727,+6766.78
2000-09-01 07:46:00 PDT,+5680.04,-3921.15,-6174.06,-2806.44,+596.427,+6761.37
2000-09-01 07:47:00 PDT,+5667.25,-3927.15,-6178.31,-2811.59,+593.504,+6755.73
2000-09-01 07:48:00 PDT,+5681.72,-3925.08,-6171.79,-2812.7,+597.167,+6755.87
2000-09-01 07:49:00 PDT,+5691.93,-3926.47,-6165.7,-2820.59,+609.584,+6744
2000-09-01 07:50:00 PDT,+5702.1,-3926.84,-6167.62,-2836.85,+609.52,+6741.48
2000-09-01 07:51:00 PDT,+5692.12,-3931.7,-6172.62,-2841.33,+609.861,+6738.58
2000-09-01 07:52:00 PDT,+5683,-3932.26,-6176.3,-2841.57,+603.469,+6741.11
2000-09-01 07:53:00 PDT,+5678.37,-3932.37,-6180.93,-2846.95,+598.467,+6741.59
2000-09-01 07:54:00 PDT,+5671.18,-3935.26,-6183.08,-2847.64,+595.736,+6737.72
2000-09-01 07:55:00 PDT,+5679.58,-3940.51,-6179.64,-2856.92,+599.045,+6732.83
2000-09-01 07:56:00 PDT,+5670.49,-3936.84,-6178.12,-2840.68,+593.084,+6741.5
2000-09-01 07:57:00 PDT,+5683.58,-3930,-6171.47,-2831.76,+599.136,+6742.58
2000-09-01 07:58:00 PDT,+5691.76,-3927,-6168.04,-2828.56,+603.072,+6744.92
2000-09-01 07:59:00 PDT,+5700.7,-3919.93,-6163.03,-2820.68,+606.877,+6747.25
2000-09-01 08:00:00 PDT,+5697.01,-3919.19,-6164.32,-2819.49,+602.878,+6751.42
2000-09-01 08:01:00 PDT,+5692.55,-3910.47,-6164.76,-2803.05,+595.969,+6763.52
2000-09-01 08:02:00 PDT,+5687.48,-3914.18,-6171.49,-2812.9,+588.145,+6760.76
2000-09-01 08:03:00 PDT,+5681.45,-3912.23,-6176.04,-2810.78,+582.348,+6761.67
2000-09-01 08:04:00 PDT,+5677.84,-3912.52,-6177.89,-2813.89,+583.95,+6761.93
2000-09-01 08:05:00 PDT,+5682.83,-3909.55,-6177.1,-2809.67,+582.461,+6768.03
2000-09-01 08:06:00 PDT,+5687.13,-3906.16,-6174.73,-2804.03,+581.605,+6769.62
2000-09-01 08:07:00 PDT,+5690.04,-3903.68,-6179.81,-2807.36,+571.227,+6777.09
2000-09-01 08:08:00 PDT,+5694.92,-3909.64,-6181.83,-2825.22,+572.989,+6772.97
2000-09-01 08:09:00 PDT,+5688.13,-3911.07,-6182.51,-2821.3,+567.607,+6771.39
2000-09-01 08:10:00 PDT,+5680.16,-3915.29,-6187.79,-2826.38,+561.148,+6770.3
2000-09-01 08:11:00 PDT,+5685.89,-3908.32,-6182.33,-2816.26,+565.062,+6776.13
2000-09-01 08:12:00 PDT,+5702.31,-3908.88,-6174.48,-2821.03,+576.195,+6763.37
2000-09-01 08:13:00 PDT,+5702.52,-3908.43,-6170.59,-2818.49,+580.846,+6764.72
2000-09-01 08:14:00 PDT,+5698.12,-3908.66,-6172.08,-2818.96,+578.534,+6765.99
2000-09-01 08:15:00 PDT,+5690.57,-3903.86,-6173.35,-2808.1,+571.024,+6776.48
2000-09-01 08:16:00 PDT,+5694.33,-3907.66,-6171.91,-2818.47,+575.191,+6772.27
2000-09-01 08:17:00 PDT,+5685.51,-3910.35,-6175.94,-2818.88,+574.576,+6772.96
2000-09-01 08:18:00 PDT,+5686.74,-3915.29,-6174.36,-2833.64,+579.616,+6764.43
2000-09-01 08:19:00 PDT,+5680.71,-3915.77,-6176.86,-2835.85,+571.2,+6769.02
2000-09-01 08:20:00 PDT,+5689.4,-3920.34,-6171.4,-2845.07,+584.438,+6756.78
2000-09-01 08:21:00 PDT,+5692.15,-3921.21,-6171.97,-2845.68,+590.316,+6755.45
2000-09-01 08:22:00 PDT,+5687.54,-3926.37,-6175.48,-2854.1,+593.286,+6744.6
2000-09-01 08:23:00 PDT,+5702.36,-3921.08,-6164.58,-2843.82,+605.207,+6743.02
2000-09-01 08:24:00 PDT,+5708.46,-3922.26,-6161.79,-2849.18,+609.577,+6737.14
2000-09-01 08:25:00 PDT,+5716.16,-3921.13,-6150.97,-2846.11,+620.174,+6729.48
2000-09-01 08:26:00 PDT,+5719.37,-3920.21,-6153.94,-2853.72,+617.994,+6730.38
2000-09-01 08:27:00 PDT,+5715.58,-3921.45,-6158.32,-2854.58,+617.729,+6728.88
2000-09-01 08:28:00 PDT,+5717.59,-3912.11,-6156.9,-2844.21,+610.619,+6743.26
2000-09-01 08:29:00 PDT,+5718.2,-3918.21,-6161.79,-2860.36,+610.743,+6739.31
2000-09-01 08:30:00 PDT,+5730.41,-3915.67,-6158.13,-2860.16,+616.059,+6737.85
2000-09-01 08:31:00 PDT,+5724.92,-3916.11,-6160.11,-2860.99,+615.595,+6734.87
2000-09-01 08:32:00 PDT,+5721.18,-3918.47,-6162.75,-2862.31,+608.076,+6732.83
2000-09-01 08:33:00 PDT,+5732.7,-3919.01,-6152.64,-2856.19,+622.556,+6722.66
2000-09-01 08:34:00 PDT,+5730.88,-3917.59,-6154.66,-2861.03,+621.977,+6719.72
2000-09-01 08:35:00 PDT,+5731.21,-3915.92,-6155.91,-2863.66,+615.921,+6725.22
2000-09-01 08:36:00 PDT,+5734.55,-3918.07,-6155.42,-2870.91,+620.576,+6722.01
2000-09-01 08:37:00 PDT,+5728.53,-3921.45,-6163.5,-2884.79,+610.119,+6726.41
2000-09-01 08:38:00 PDT,+5731.25,-3923.76,-6159.91,-2890.53,+612.101,+6723.58
2000-09-01 08:39:00 PDT,+5727.51,-3934.19,-6162.87,-2908.49,+616.127,+6711.85
2000-09-01 08:40:00 PDT,+5727.02,-3932.68,-6164.55,-2907.93,+609.352,+6716.07
2000-09-01 08:41:00 PDT,+5731.34,-3929.41,-6157.21,-2902.52,+611.459,+6716.56
2000-09-01 08:42:00 PDT,+5725.74,-3928.12,-6155.13,-2898.25,+609.223,+6718.46
2000-09-01 08:43:00 PDT,+5725.08,-3926.84,-6150.94,-2896.05,+616.699,+6713.56
2000-09-01 08:44:00 PDT,+5732.55,-3935.42,-6151.82,-2923.09,+624.548,+6696.62
2000-09-01 08:45:00 PDT,+5719.54,-3935.62,-6158.42,-2922.7,+622.17,+6696.01
2000-09-01 08:46:00 PDT,+5716.99,-3938.45,-6164.37,-2935.01,+622.999,+6735.13
2000-09-01 08:47:00 PDT,+5715.15,-3934.37,-6162.81,-2928.92,+620.457,+6737.53
2000-09-01 08:48:00 PDT,+5705.32,-3936.36,-6163.8,-2931.52,+614.332,+6737.82
2000-09-01 08:49:00 PDT,+5708.77,-3932.67,-6167.61,-2930.64,+603.706,+6746.46
2000-09-01 08:50:00 PDT,+5705.01,-3931.57,-6168.41,-2922.94,+598.361,+6753.33
